"","Start","End","eDNA_Distance","GeographicDistance","TempDistance","OceanResistance","GeographicDistance_scaled","TempDistance_scaled","OceanResistance_scaled"
"169","EGAS","PMOR",0.7,191389.085281774,4.369,0.0497545386711726,0.647223110684212,1.82781073328706,0.360145954142987
"170","EGAS","PROJ",0.570093457943925,25975.7168098668,-0.143999999999998,0.203198684853046,-1.68480190065601,-0.0602437046448463,1.48212223809032
"171","EGAS","PVIC",0.642857142857143,115992.456539814,2.864,-0.195041115804649,-0.415731024288533,1.1981803479364,-1.42978820476391
"172","EGAS","RED",0.589285714285714,105674.636511286,1.559,-0.290366875238773,-0.561193356573489,0.652221774592477,-2.12680561465316
"173","EGAS","SOMB",0.460674157303371,41040.6391375889,-0.372999999999998,0.132521767400731,-1.47241413546694,-0.156047929392554,0.965335986042549
"174","EGAS","STAFE",0.5625,120011.40119682,0.322000000000003,0.0927750108454944,-0.359071278187528,0.13471161733084,0.674709596385778
"175","EGAS","SUAR",0.616,181245.969448069,1.047,0.184684586703713,0.504223787016256,0.438021935855242,1.34674803477856
"176","EGAS","TOR",0.571428571428571,88792.3256601343,0.384,0.148981214599431,-0.79920296557793,0.160649879052926,1.08568667952509
"177","ELI","BAR",0.559633027522936,110252.20485986,-3.307,0.0477442771792102,-0.49665804132896,-1.38351341153132,0.345447017920023
"178","ELI","CDOU",0.646616541353384,79076.9028433212,0.698999999999998,-0.0722705658398869,-0.936172602396622,0.292432982963528,-0.532095794495172
"179","ELI","CHAM",0.625954198473282,62774.6024325936,-0.137,-0.10098843427178,-1.16600512833696,-0.0573151912246115,-0.742079479815519
"180","ELI","CMAR",0.646551724137931,146708.891915192,-3.598,-0.0176825396238854,0.0173143590219623,-1.50525589800111,-0.13295074839315
"181","ELI","CORA",0.721311475409836,278622.100066746,-4.246,0.0647929363213379,1.87704857263117,-1.77635256890292,0.470106001051886
"182","ELI","CUEV",0.601851851851852,200877.187652542,-3.136,0.0592004614798254,0.780987946278774,-1.31197401226556,0.429214091540317
"183","ELI","DAPH",0.61038961038961,223456.229418031,-3.385,-0.0164700732830955,1.09931100937605,-1.41614541821394,-0.124085252293753
"184","ELI","EGAS",0.631578947368421,194649.240746943,-3.487,0.0696595882945666,0.693185321331792,-1.45881804233737,0.505690728342272
"185","ELI","GARD",0.616161616161616,286336.83863105,-3.063,0.0584087664271859,1.98581223214738,-1.2814338008831,0.423425255046501
"186","ELI","PCAL",0.690909090909091,219531.471311868,-4.074,0.0478629414368679,1.04397912083775,-1.70439481057713,0.346314685316643
"187","ELI","PESP",0.504761904761905,53200.9552246535,0.0309999999999988,-0.0885369203320017,-1.30097598918643,0.012969130861043,-0.651034603309691
"188","ELI","PIN",0.732758620689655,201634.034572797,-3.975,-0.0404019730676304,0.79165809926638,-1.6629772636338,-0.299074162957225
"189","ELI","PLAZ",0.673913043478261,240943.49875249,-3.38,-0.0159671754193812,1.34584942307704,-1.41405362291377,-0.120408087081687
"190","ELI","PMAN",0.484615384615385,37317.8833873664,-0.818999999999999,-0.0941957189768616,-1.52489816140045,-0.342636070167567,-0.692411469310436
"191","ELI","PMOR",0.545454545454545,33055.8968947919,0.881999999999998,-0.0229582270836103,-1.58498435147381,0.368992690949688,-0.171526323666734
"192","ELI","PROJ",0.644859813084112,206080.330106292,-3.631,-0.0285946538827027,0.854342708664693,-1.51906174698222,-0.212739607797439
"193","ELI","PVIC",0.587301587301587,80756.1779335356,-0.623000000000001,-0.109643805547309,-0.912497904592704,-0.260637694400971,-0.805367142079234
"194","ELI","RED",0.714285714285714,118756.951219679,-1.928,-0.0960314947987388,-0.376756721324277,-0.806596267744897,-0.705834574629481
"195","ELI","SOMB",0.629213483146067,216385.622838086,-3.86,-0.022604499164735,0.999628429049547,-1.61486597172993,-0.168939881982099
"196","ELI","STAFE",0.645833333333333,239029.730814882,-3.165,-0.00558908758079554,1.31886880634919,-1.32410642500654,-0.0445240034111762
"197","ELI","SUAR",0.68,276768.459852943,-2.44,0.0588217171881037,1.85091564649257,-1.02079610648213,0.426444731329674
"198","ELI","TOR",0.535714285714286,140225.681106829,-3.103,0.018645372726416,-0.0740870186209913,-1.29816816328445,0.132677215374493
"199","GARD","BAR",0.568807339449541,178589.690405996,-0.244,-0.0584932053079466,0.466775126001502,-0.102079610648213,-0.431356390895459
"200","GARD","CDOU",0.661654135338346,296693.535160991,3.762,-0.0863982252407212,2.1318226517755,1.57386678384663,-0.63539656672948
"201","GARD","CHAM",0.641221374045801,275718.14031486,2.926,-0.0854328713438261,1.83610806802816,1.22411860965849,-0.628337945042807
"202","GARD","CMAR",0.46551724137931,235199.288353758,-0.534999999999997,-0.210422041089481,1.26486659536491,-0.223822097118007,-1.5422527974131
"203","GARD","CORA",0.573770491803279,194435.049383832,-1.183,-0.211047211118802,0.690165616089089,-0.49491876801982,-1.54682401087276
"204","GARD","CUEV",0.481481481481482,86677.1583135665,-0.0729999999999968,-0.051730420174608,-0.829022944464364,-0.0305402113824559,-0.381907228305417
"205","GARD","DAPH",0.441558441558442,136016.337532812,-0.321999999999999,-0.152474632463598,-0.13343104012672,-0.134711617330838,-1.11854410723352
"206","GARD","EGAS",0.368421052631579,189423.640584356,-0.424,-0.184174778647464,0.619513946454459,-0.177384241454272,-1.35033406534508
"207","GARD","ELI",0.591397849462366,286336.838631051,3.063,-0.0579383367923333,1.9858122321474,1.2814338008831,-0.427299218753556
"208","GARD","PCAL",0.481818181818182,207289.118830724,-1.011,-0.234383742814284,0.871384411913002,-0.422961009694031,-1.71745961844349
"209","GARD","PESP",0.542857142857143,301161.86102737,3.094,-0.0581784647267199,2.19481784844839,1.29440293174415,-0.429055022765627
"210","GARD","PIN",0.543103448275862,255924.711247112,-0.911999999999999,-0.230761257068257,1.55705703320194,-0.381543462750698,-1.69097217531118
"211","GARD","PLAZ",0.58695652173913,108031.762891565,-0.316999999999997,-0.177482857051431,-0.527962199234268,-0.132619822030669,-1.30140305356256
"212","GARD","PMAN",0.546153846153846,277190.306146231,2.244,-0.0615491568912147,1.85686290526601,0.938797730715534,-0.453701363229914
"213","GARD","PMOR",0.654545454545455,253493.103272892,3.945,-0.0686911273899162,1.52277582203963,1.65042649183279,-0.505923111140042
"214","GARD","PROJ",0.476635514018692,164954.712530881,-0.567999999999998,-0.17773794746215,0.274546954073312,-0.237627946099118,-1.30326826248849
"215","GARD","PVIC",0.579365079365079,303145.306793569,2.44,-0.18936768521324,2.22278079472138,1.02079610648213,-1.38830435066734
"216","GARD","RED",0.571428571428571,292827.486765042,1.135,-0.223474407497877,2.07731846243644,0.474837533138205,-1.63769107853367
"217","GARD","SOMB",0.438202247191011,159189.128460906,-0.796999999999997,-0.139831459840189,0.193262796810957,-0.333432170846826,-1.02609783156717
"218","GARD","STAFE",0.46875,79728.9443048454,-0.101999999999997,-0.208188459301425,-0.926980014090415,-0.0426726241234321,-1.52592095382824
"219","GARD","SUAR",0.528,10568.6057949885,0.623000000000001,-0.0361864362163691,-1.90201389851998,0.260637694400971,-0.268250358407424
"220","GARD","TOR",0.595238095238095,148277.239732515,-0.0399999999999991,-0.0900899320801093,0.0394251857965179,-0.016734362401346,-0.662390151197474
"221","PCAL","BAR",0.587155963302752,180324.874081443,0.767,0.147777696995879,0.491238032281649,0.320881399045818,1.07688661616589
"222","PCAL","CDOU",0.593984962406015,165931.306263147,4.773,-0.115826295935289,0.288315133940523,1.99682779354066,-0.850573217147254
"223","PCAL","CHAM",0.595419847328244,186371.398030092,3.937,-0.0937212865719144,0.576482926392561,1.64707961935252,-0.68894244217625
"224","PCAL","CMAR",0.431034482758621,87702.0116386166,0.476000000000003,-0.104594001761091,-0.814574392880833,0.199138912576024,-0.768443217461031
"225","PCAL","CORA",0.450819672131147,59523.0259493662,-0.172000000000001,0.118914811763137,-1.21184639107904,-0.07195775832579,0.865842574909036
"226","PCAL","CUEV",0.462962962962963,176065.007283024,0.938000000000002,0.228513452491769,0.431181726006874,0.392420798311574,1.66722261259806
"227","PCAL","DAPH",0.415584415584416,82198.8905900042,0.689,0.257423588561491,-0.892158303083209,0.288249392363192,1.878612149723
"228","PCAL","EGAS",0.355263157894737,74496.0124158562,0.587,0.125713016177283,-1.00075475285849,0.245576768239759,0.915550721592308
"229","PCAL","ELI",0.634408602150538,219531.471311868,4.074,-0.046023408866072,1.04397912083775,1.70439481057713,-0.340177833605621
"230","PCAL","GARD",0.424242424242424,207289.118830724,1.011,0.236364283194708,0.871384411913002,0.422961009694031,1.72462751253828
"231","PCAL","PESP",0.533333333333333,166730.590809725,4.105,-0.0943763481775188,0.299583579598917,1.71736394143818,-0.693732221417105
"232","PCAL","PIN",0.387931034482759,48955.6452638677,0.0990000000000002,-0.201698147912606,-1.36082707075803,0.0414175469433325,-1.4784641062724
"233","PCAL","PLAZ",0.521739130434783,103150.871671009,0.694000000000003,0.264938789238323,-0.596773810466891,0.290341187663362,1.93356293890799
"234","PCAL","PMAN",0.569230769230769,190302.095147177,3.255,-0.0752595772330339,0.631898544088551,1.36175874040956,-0.553951303349738
"235","PCAL","PMOR",0.627272727272727,219658.257035202,4.956,-0.0623818487849456,1.04576656692283,2.07338750152682,-0.459789966671937
"236","PCAL","PROJ",0.476635514018692,92175.243838222,0.443000000000001,0.187278874245899,-0.751510025911099,0.185333063594912,1.36571734164689
"237","PCAL","PVIC",0.531746031746032,140874.687104738,3.451,-0.141954338406256,-0.0649372247825891,1.44375711617616,-1.04162021846881
"238","PCAL","RED",0.526785714285714,125665.334188732,2.146,-0.236118445436118,-0.279361196279489,0.897798542832235,-1.73014368134083
"239","PCAL","SOMB",0.415730337078652,72336.4253253818,0.214000000000002,0.236882767779808,-1.03120096863705,0.0895288388472042,1.72841864711428
"240","PCAL","STAFE",0.447916666666667,131795.084532156,0.909000000000002,0.228395150577781,-0.192942962697819,0.380288385570598,1.66635759464108
"241","PCAL","SUAR",0.512,201991.939809937,1.634,0.234966975768954,0.796703906460869,0.683598704095001,1.7144104672349
"242","PCAL","TOR",0.476190476190476,153281.532747986,0.971,0.16339249909719,0.109976535932015,0.406226647292684,1.19106130495094
"243","PESP","BAR",0.541284403669725,125077.227256179,-3.338,0.0507292026067852,-0.287652425027962,-1.39648254239236,0.367272650389059
"244","PESP","CDOU",0.511278195488722,25875.9476186677,0.667999999999999,-0.0366931920217112,-1.68620846320526,0.279463852102485,-0.271955732704809
"245","PESP","CHAM",0.480916030534351,46670.7680023099,-0.167999999999999,0.0213833837824004,-1.39303964807883,-0.0702843220856545,0.152697421726054
"246","PESP","CMAR",0.560344827586207,93908.0114130493,-3.629,0.0272694037185364,-0.727081182216867,-1.51822502886215,0.195735718979559
"247","PESP","CORA",0.60655737704918,225821.219564604,-4.277,0.102808274881289,1.13265303139235,-1.78932169976397,0.748072344844103
"248","PESP","CUEV",0.472222222222222,215702.210048861,-3.167,0.0598953226885432,0.989993562579771,-1.3249431431266,0.434294883582343
"249","PESP","DAPH",0.415584415584416,198177.309218145,-3.416,0.13802086890005,0.742924613824111,-1.42911454907498,1.00554515412604
"250","PESP","EGAS",0.407894736842105,141848.3602448,-3.518,0.132737334396942,-0.0512102199070408,-1.47178717319842,0.966912201645221
"251","PESP","ELI",0.440860215053763,53200.9552246536,-0.0309999999999988,0.0885693815115505,-1.30097598918643,-0.012969130861043,0.643958235130423
"252","PESP","GARD",0.515151515151515,301161.861027368,-3.094,0.0588924975100653,2.19481784844837,-1.29440293174415,0.426962273670565
"253","PESP","PCAL",0.554545454545455,166730.590809725,-4.105,0.0957591038795466,0.299583579598917,-1.71736394143818,0.696529142433045
"254","PESP","PIN",0.603448275862069,148833.154070654,-4.006,-0.0184858874310136,0.0472625580275475,-1.67594639449484,-0.138824789272433
"255","PESP","PLAZ",0.550724637681159,226161.88029222,-3.411,0.128058695633457,1.13745572264108,-1.42702275377482,0.932702217984033
"256","PESP","PMAN",0.523076923076923,23971.5792289616,-0.849999999999998,0.0278944539168431,-1.71305656355305,-0.35560520102861,0.200306056240555
"257","PESP","PMOR",0.436363636363636,53327.7411169863,0.850999999999999,0.0234327970789145,-1.29918854071878,0.356023560088645,0.167682634077979
"258","PESP","PROJ",0.476635514018692,165765.606633539,-3.662,0.146664944193559,0.285979073172367,-1.53203087784326,1.06875022070758
"259","PESP","PVIC",0.53968253968254,28203.9462428674,-0.654,-0.142720936103343,-1.65338795378603,-0.273606825262014,-1.04722554429493
"260","PESP","RED",0.616071428571429,65956.0714244755,-1.959,-0.0955067402108318,-1.12115225259656,-0.819565398605941,-0.701997594091778
"261","PESP","SOMB",0.449438202247191,180830.533797395,-3.891,0.134932063491724,0.49836690654206,-1.62783510259097,0.982959956188532
"262","PESP","STAFE",0.5,253854.7532112,-3.196,-0.000934663825130647,1.52787442265018,-1.33707555586758,-0.010491078733115
"263","PESP","SUAR",0.512,291593.482249262,-2.471,0.0594859797498977,2.05992126279356,-1.03376523734317,0.431301787523682
"264","PESP","TOR",0.392857142857143,155050.703503148,-3.134,0.0235249726569726,0.134918597680006,-1.31113729414549,0.16835661751178
"265","PIN","BAR",0.605504587155963,212944.033983829,0.667999999999999,0.180004850587375,0.951108340491891,0.279463852102485,1.31253002732561
"266","PIN","CDOU",0.56390977443609,148033.869524075,4.674,-0.00242317410448949,0.0359941123691392,1.95541024659733,-0.0213749949554579
"267","PIN","CHAM",0.572519083969466,168473.961291021,3.838,0.00841190613171655,0.324161904821192,1.60566207240919,0.0578505953468313
"268","PIN","CMAR",0.370689655172414,83482.3183047131,0.377000000000002,0.100658946696277,-0.874064327012244,0.157721365632691,0.732356559589286
"269","PIN","CORA",0.39344262295082,101756.235031984,-0.271000000000001,0.175128319462458,-0.61643562833556,-0.113375305269122,1.2768730641489
"270","PIN","CUEV",0.481481481481482,216477.630324496,0.839000000000002,0.244272572455046,1.00092556580168,0.351003251368242,1.78245254671181
"271","PIN","DAPH",0.441558441558442,125034.853576517,0.59,0.292679260171895,-0.288249816168154,0.24683184541986,2.13639994030202
"272","PIN","EGAS",0.368421052631579,97683.4206532497,0.488,0.238111189652791,-0.673854838678088,0.204159221296426,1.73740080930465
"273","PIN","ELI",0.666666666666667,201634.034572797,3.975,0.0423088930367488,0.79165809926638,1.6629772636338,0.305703748113192
"274","PIN","GARD",0.464646464646465,255924.711247112,0.911999999999999,0.231111085193756,1.55705703320194,0.381543462750698,1.68621637911543
"275","PIN","PCAL",0.354545454545454,48955.6452638677,-0.0990000000000002,0.204829147161234,-1.36082707075803,-0.0414175469433325,1.49404410078223
"276","PIN","PESP",0.561904761904762,148833.154070654,4.006,0.0215819612361211,0.0472625580275475,1.67594639449484,0.154149410603734
"277","PIN","PLAZ",0.492753623188406,147892.948681634,0.595000000000002,0.27254346572451,0.0340073870383666,0.248923640720029,1.98916797094669
"278","PIN","PMAN",0.576923076923077,172404.658408106,3.156,0.0259480108551718,0.379577522517182,1.32034119346623,0.186073757338383
"279","PIN","PMOR",0.645454545454546,201760.820296131,4.857,0.0248750308479723,0.793445545351465,2.03196995458349,0.178228178662474
"280","PIN","PROJ",0.467289719626168,122918.333199974,0.344000000000001,0.230383632427908,-0.318088870294832,0.14391551665158,1.68089727916093
"281","PIN","PVIC",0.555555555555556,122977.250365667,3.352,-0.00799907920578584,-0.317258246353959,1.40233956923283,-0.0621457473162574
"282","PIN","RED",0.491071428571429,101875.904501931,2.047,-0.0438767005552608,-0.614748508367033,0.856380995888903,-0.324481204746101
"283","PIN","SOMB",0.382022471910112,112748.985767411,0.115000000000002,0.276397675152135,-0.461458011379539,0.0481112919038718,2.01734976659522
"284","PIN","STAFE",0.364583333333333,176951.474175837,0.810000000000002,0.241439000411594,0.443679282793623,0.338870838627266,1.76173360297419
"285","PIN","SUAR",0.496,249550.463057528,1.535,0.232008059477454,1.46719182856992,0.642181157151669,1.69277501232928
"286","PIN","TOR",0.523809523809524,185900.704129302,0.872,0.195539317717989,0.56984700597411,0.364809100349352,1.42611731063357
"287","PLAZ","BAR",0.513761467889908,132546.410221053,0.0729999999999968,0.0658376395560033,-0.182350648942551,0.0305402113824559,0.477744821314657
"288","PLAZ","CDOU",0.473684210526316,225362.595745641,4.079,-0.142718622050234,1.12618727698267,1.7064866058773,-1.04720862404888
"289","PLAZ","CHAM",0.50381679389313,230324.800436299,3.243,-0.0143928468018868,1.19614525895781,1.35673843168916,-0.10889667126088
"290","PLAZ","CMAR",0.336206896551724,137396.795302408,-0.218,-0.136693792161356,-0.11396911830301,-0.091202275087338,-1.00315535503642
"291","PLAZ","CORA",0.442622950819672,102390.29357683,-0.866000000000003,-0.172785223762474,-0.607496566161236,-0.362298945989151,-1.26705418283638
"292","PLAZ","CUEV",0.388888888888889,81285.5726333172,0.244,0.15362783125878,-0.9050344106069,0.102079610648213,1.11966251908696
"293","PLAZ","DAPH",0.285714285714286,27984.5749673343,-0.00500000000000256,-0.0470674071798485,-1.65648068629029,-0.00209179530016937,-0.347811499520448
"294","PLAZ","EGAS",0.302631578947368,90952.875702617,-0.107000000000003,-0.0958115824731698,-0.768743173942784,-0.0447644194236029,-0.704226586185636
"295","PLAZ","ELI",0.516129032258065,240943.49875249,3.38,0.0156376418357746,1.34584942307704,1.41405362291377,0.110684830446393
"296","PLAZ","GARD",0.424242424242424,108031.762891565,0.316999999999997,0.176299027891233,-0.527962199234268,0.132619822030669,1.28543322838577
"297","PLAZ","PCAL",0.4,103150.871671009,-0.694000000000003,-0.260821891611953,-0.596773810466891,-0.290341187663362,-1.91077410244666
"298","PLAZ","PESP",0.40952380952381,226161.88029222,3.411,-0.125257681996672,1.13745572264108,1.42702275377482,-0.919535062541348
"299","PLAZ","PIN",0.396551724137931,147892.948681634,-0.595000000000002,-0.271212849095101,0.0340073870383666,-0.248923640720029,-1.98675228834486
"300","PLAZ","PMAN",0.5,231796.96626767,2.561,0.0140642550356559,1.21690009619565,1.0714175527462,0.0991803011493511
"301","PLAZ","PMOR",0.518181818181818,208099.763394331,4.262,0.0138354384421823,0.882813012969268,1.78304631386346,0.0975072051229526
"302","PLAZ","PROJ",0.364485981308411,67156.3038491715,-0.251000000000001,-0.0518588642903887,-1.10423117747627,-0.105008124068449,-0.382846405558538
"303","PLAZ","PVIC",0.492063492063492,200305.976587233,2.757,-0.163484454751184,0.772934918259572,1.1534159285128,-1.19904740308753
"304","PLAZ","RED",0.526785714285714,189988.157300286,1.452,-0.213417941570161,0.627472596429548,0.607457355168875,-1.56415867894738
"305","PLAZ","SOMB",0.247191011235955,51157.3658954282,-0.48,-0.0541478707933016,-1.32978684935262,-0.200812348816157,-0.399583512016972
"306","PLAZ","STAFE",0.3125,29058.5258202898,0.215,0.0856271118640347,-1.64133994964259,0.089947197907237,0.622444499692265
"307","PLAZ","SUAR",0.448,101657.514701981,0.939999999999998,0.17514867939298,-0.61782740386629,0.39325751643164,1.27702193499055
"308","PLAZ","TOR",0.285714285714286,100717.947370734,0.276999999999997,0.0617019891659494,-0.631073579411517,0.115885459629323,0.447505142761926
"309","PMAN","BAR",0.403669724770642,101105.67237504,-2.488,0.0572655254956523,-0.625607368210352,-1.04087734136375,0.4150659318404
"310","PMAN","CDOU",0.503759398496241,49325.3396768084,1.518,-0.0867402878479457,-1.35561505781436,0.635069053131097,-0.637897712211278
"311","PMAN","CHAM",0.442748091603053,28432.7299304803,0.681999999999999,-0.0776684785936689,-1.6501625235404,0.285320878942956,-0.571565075293814
"312","PMAN","CMAR",0.456896551724138,117479.515750502,-2.779,0.010914908894689,-0.394766217727222,-1.16261982783354,0.0761524322600566
"313","PMAN","CORA",0.557377049180328,249392.723902056,-3.427,0.0880488425364265,1.46496799588199,-1.43371649873535,0.640152078952479
"314","PMAN","CUEV",0.472222222222222,191730.655167722,-2.317,0.0652246266997394,0.652038619397383,-0.969337942097991,0.473262500524995
"315","PMAN","DAPH",0.415584415584416,214309.696933211,-2.566,-0.0141170850402754,0.970361682494659,-1.07350934804637,-0.106880314402399
"316","PMAN","EGAS",0.421052631578947,165419.864582253,-2.668,0.104385498549983,0.281104744582608,-1.11618197216981,0.759604929141308
"317","PMAN","ELI",0.279569892473118,37317.8833873664,0.818999999999999,0.0942807741266993,-1.52489816140045,0.342636070167567,0.685719665735365
"318","PMAN","GARD",0.404040404040404,277190.30614623,-2.244,0.0621418498478317,1.85686290526599,-0.938797730715534,0.450721383104702
"319","PMAN","PCAL",0.490909090909091,190302.095147178,-3.255,0.0766755885895637,0.631898544088566,-1.36175874040956,0.556991388126478
"320","PMAN","PESP",0.40952380952381,23971.5792289616,0.849999999999998,-0.0304957309411609,-1.71305656355305,0.35560520102861,-0.226640192646197
"321","PMAN","PIN",0.525862068965517,172404.658408106,-3.156,-0.023595809754499,0.379577522517182,-1.32034119346623,-0.17618829776997
"322","PMAN","PLAZ",0.528985507246377,231796.96626767,-2.561,-0.0138115965444735,1.21690009619565,-1.0714175527462,-0.104646597080252
"323","PMAN","PMOR",0.454545454545455,30237.3237311657,1.701,0.0233770144829518,-1.62472106184124,0.711628761117256,0.16727475439482
"324","PMAN","PROJ",0.467289719626168,189337.110970992,-2.812,0.120662328515933,0.618294037662016,-1.17642567681465,0.878620334121264
"325","PMAN","PVIC",0.468253968253968,51526.8017688454,0.195999999999998,-0.094441526436946,-1.32457848134189,0.0819983757665966,-0.694208801743732
"326","PMAN","RED",0.5625,89527.5750549885,-1.109,-0.0840269275211853,-0.788837298073468,-0.463960197577329,-0.618057750816984
"327","PMAN","SOMB",0.426966292134832,204402.038134848,-3.041,0.113329897883631,0.830681871031708,-1.27222990156236,0.825005950791314
"328","PMAN","STAFE",0.479166666666667,229883.198330062,-2.346,-0.0034049665612293,1.1899194794678,-0.981470354838967,-0.0285538146082769
"329","PMAN","SUAR",0.536,267621.927368123,-1.621,0.0630290896462229,1.72196631961117,-0.678160036314564,0.457208838225924
"330","PMAN","TOR",0.44047619047619,131079.148622009,-2.284,0.0240098078469663,-0.203036345502383,-0.95553209311688,0.171901709314443
"331","PMOR","BAR",0.596330275229358,77408.4695017008,-4.189,0.080076663758372,-0.959694451436735,-1.752506102481,0.581859887670294
"332","PMOR","CDOU",0.56390977443609,62681.0196674565,-0.183,-0.116340850703846,-1.16732447362898,-0.0765597079861599,-0.854335617091978
"333","PMOR","CHAM",0.526717557251908,41788.4099211284,-1.019,-0.121959498138143,-1.46187193935502,-0.4263078821743,-0.895418899354638
"334","PMOR","CMAR",0.612068965517241,146835.677638527,-4.48,0.00597852803012323,0.0191018051070608,-1.8742485889508,0.0400578506393957
"335","PMOR","CORA",0.688524590163934,278748.88579008,-5.128,0.0771788786283234,1.87883601871626,-2.14534525985261,0.560671420903786
"336","PMOR","CUEV",0.555555555555556,168033.452294384,-4.018,0.0761411660431589,0.317951536171016,-1.68096670321525,0.553083715937001
